ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
9,"Hispanic",2017,"2017",121333,56823.00000000001,"Fauquier County, VA","05000US51061","fauquier-county-va"
1,"White",2017,"2017",92068,8118,"James City County, VA","05000US51095","james-city-county-va"
8,"White Non-Hispanic",2017,"2017",55210,6763.000000000001,"Newport News city, VA","05000US51700","newport-news-city-va"
6,"Other",2017,"2017",79869,3805.0000000000005,"Prince William County, VA","05000US51153","prince-william-county-va"
2,"Black",2017,"2017",87022,34479,"Fauquier County, VA","05000US51061","fauquier-county-va"
0,"Total",2017,"2017",90066,3990.9999999999995,"Hanover County, VA","05000US51085","hanover-county-va"
6,"Other",2017,"2017",64281,17357,"Loudoun County, VA","05000US51107","loudoun-county-va"
2,"Black",2017,"2017",67662,37658,"Frederick County, VA","05000US51069","frederick-county-va"
7,"Two Or More",2017,"2017",37770,11805,"Hampton city, VA","05000US51650","hampton-city-va"
1,"White",2017,"2017",75322,3786,"Henrico County, VA","05000US51087","henrico-county-va"
8,"White Non-Hispanic",2017,"2017",56579,3802,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
6,"Other",2017,"2017",39121,6945.000000000001,"Henrico County, VA","05000US51087","henrico-county-va"
2,"Black",2017,"2017",76438,24737,"Hanover County, VA","05000US51085","hanover-county-va"
0,"Total",2017,"2017",67185,2475,"Henrico County, VA","05000US51087","henrico-county-va"
7,"Two Or More",2017,"2017",22270,20434,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
9,"Hispanic",2017,"2017",53274,9242,"Norfolk city, VA","05000US51710","norfolk-city-va"
2,"Black",2017,"2017",52081,5208,"Henrico County, VA","05000US51087","henrico-county-va"
9,"Hispanic",2017,"2017",52008,43054,"Frederick County, VA","05000US51069","frederick-county-va"
1,"White",2017,"2017",89772,4050,"Hanover County, VA","05000US51085","hanover-county-va"
8,"White Non-Hispanic",2017,"2017",70153,4785,"Hampton city, VA","05000US51650","hampton-city-va"
6,"Other",2017,"2017",53298,9613,"Fairfax County, VA","05000US51059","fairfax-county-va"
2,"Black",2017,"2017",60526,19687,"James City County, VA","05000US51095","james-city-county-va"
6,"Other",2017,"2017",45353,12969,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
7,"Two Or More",2017,"2017",62311,23069,"Newport News city, VA","05000US51700","newport-news-city-va"
0,"Total",2017,"2017",87910,5349,"James City County, VA","05000US51095","james-city-county-va"
2,"Black",2017,"2017",132938,35400,"Loudoun County, VA","05000US51107","loudoun-county-va"
6,"Other",2017,"2017",80849,68598,"Arlington County, VA","05000US51013","arlington-county-va"
1,"White",2017,"2017",75560,9283,"Frederick County, VA","05000US51069","frederick-county-va"
8,"White Non-Hispanic",2017,"2017",82717,5952,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
2,"Black",2017,"2017",38319,14695,"Montgomery County, VA","05000US51121","montgomery-county-va"
6,"Other",2017,"2017",61219,4356,"Albemarle County, VA","05000US51003","albemarle-county-va"
7,"Two Or More",2017,"2017",41437,5348,"Norfolk city, VA","05000US51710","norfolk-city-va"
0,"Total",2017,"2017",135842,3329,"Loudoun County, VA","05000US51107","loudoun-county-va"
2,"Black",2017,"2017",89048,3065,"Prince William County, VA","05000US51153","prince-william-county-va"
9,"Hispanic",2017,"2017",123052,14337,"Hanover County, VA","05000US51085","hanover-county-va"
5,"Pacific Islander",2017,"2017",149487,2666,"Fairfax County, VA","05000US51059","fairfax-county-va"
8,"White Non-Hispanic",2017,"2017",129273,10133,"Alexandria city, VA","05000US51510","alexandria-city-va"
7,"Two Or More",2017,"2017",72888,33957,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
2,"Black",2017,"2017",71047,32396.999999999996,"Roanoke County, VA","05000US51161","roanoke-county-va"
1,"White",2017,"2017",99990,7557,"Fauquier County, VA","05000US51061","fauquier-county-va"
9,"Hispanic",2017,"2017",41664,16860,"Newport News city, VA","05000US51700","newport-news-city-va"
4,"Asian",2017,"2017",74869,6810.000000000001,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
2,"Black",2017,"2017",61944,22991,"Rockingham County, VA","05000US51165","rockingham-county-va"
7,"Two Or More",2017,"2017",66393,15297,"Richmond city, VA","05000US51760","richmond-city-va"
4,"Asian",2017,"2017",71029,48400,"Suffolk city, VA","05000US51800","suffolk-city-va"
0,"Total",2017,"2017",56462,5925,"Montgomery County, VA","05000US51121","montgomery-county-va"
2,"Black",2017,"2017",72681,12786,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
1,"White",2017,"2017",130103,3462,"Fairfax County, VA","05000US51059","fairfax-county-va"
8,"White Non-Hispanic",2017,"2017",93743,6155,"York County, VA","05000US51199","york-county-va"
4,"Asian",2017,"2017",28876,27351.999999999996,"Roanoke city, VA","05000US51770","roanoke-city-va"
4,"Asian",2017,"2017",62668,19335,"Richmond city, VA","05000US51760","richmond-city-va"
2,"Black",2017,"2017",117786,19056,"Stafford County, VA","05000US51179","stafford-county-va"
7,"Two Or More",2017,"2017",120868,9730,"Suffolk city, VA","05000US51800","suffolk-city-va"
9,"Hispanic",2017,"2017",42697,8431,"Henrico County, VA","05000US51087","henrico-county-va"
0,"Total",2017,"2017",100845,3324,"Prince William County, VA","05000US51153","prince-william-county-va"
2,"Black",2017,"2017",48259,15160,"York County, VA","05000US51199","york-county-va"
1,"White",2017,"2017",88186,5427,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
8,"White Non-Hispanic",2017,"2017",116484,9945,"Stafford County, VA","05000US51179","stafford-county-va"
0,"Total",2017,"2017",64287,4712,"Roanoke County, VA","05000US51161","roanoke-county-va"
4,"Asian",2017,"2017",48750,11013,"Norfolk city, VA","05000US51710","norfolk-city-va"
2,"Black",2017,"2017",57442,8869,"Alexandria city, VA","05000US51510","alexandria-city-va"
9,"Hispanic",2017,"2017",46720,22611,"Hampton city, VA","05000US51650","hampton-city-va"
4,"Asian",2017,"2017",61695,11913,"Newport News city, VA","05000US51700","newport-news-city-va"
7,"Two Or More",2017,"2017",69524,27882,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
2,"Black",2017,"2017",60296,8283,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
9,"Hispanic",2017,"2017",68466,38430,"James City County, VA","05000US51095","james-city-county-va"
8,"White Non-Hispanic",2017,"2017",90312,6579,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
0,"Total",2017,"2017",59493,3771,"Rockingham County, VA","05000US51165","rockingham-county-va"
4,"Asian",2017,"2017",38626,11069,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
2,"Black",2017,"2017",46766,6015,"Hampton city, VA","05000US51650","hampton-city-va"
1,"White",2017,"2017",65786,4128,"Bedford County, VA","05000US51019","bedford-county-va"
4,"Asian",2017,"2017",112921,105767,"Hampton city, VA","05000US51650","hampton-city-va"
8,"White Non-Hispanic",2017,"2017",81268,5726,"Albemarle County, VA","05000US51003","albemarle-county-va"
2,"Black",2017,"2017",32161,5976,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
1,"White",2017,"2017",57118,5311,"Augusta County, VA","05000US51015","augusta-county-va"
8,"White Non-Hispanic",2017,"2017",60100,3754.0000000000005,"Rockingham County, VA","05000US51165","rockingham-county-va"
4,"Asian",2017,"2017",116160,23633,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
0,"Total",2017,"2017",86491,4582,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
2,"Black",2017,"2017",40615,5716,"Newport News city, VA","05000US51700","newport-news-city-va"
9,"Hispanic",2017,"2017",72823,34746,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
4,"Asian",2017,"2017",98906,28637.999999999996,"Alexandria city, VA","05000US51510","alexandria-city-va"
8,"White Non-Hispanic",2017,"2017",127081,5996,"Arlington County, VA","05000US51013","arlington-county-va"
2,"Black",2017,"2017",31822,2215,"Norfolk city, VA","05000US51710","norfolk-city-va"
9,"Hispanic",2017,"2017",81101,15071.000000000002,"Loudoun County, VA","05000US51107","loudoun-county-va"
8,"White Non-Hispanic",2017,"2017",65400,4151,"Roanoke County, VA","05000US51161","roanoke-county-va"
0,"Total",2017,"2017",112795,5081,"Stafford County, VA","05000US51179","stafford-county-va"
4,"Asian",2017,"2017",101343,75902,"Stafford County, VA","05000US51179","stafford-county-va"
2,"Black",2017,"2017",41719,6133,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
1,"White",2017,"2017",124069,4924,"Arlington County, VA","05000US51013","arlington-county-va"
8,"White Non-Hispanic",2017,"2017",57132,5362,"Augusta County, VA","05000US51015","augusta-county-va"
4,"Asian",2017,"2017",75775,36899,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
2,"Black",2017,"2017",28288,2294,"Richmond city, VA","05000US51760","richmond-city-va"
1,"White",2017,"2017",80258,5541,"Albemarle County, VA","05000US51003","albemarle-county-va"
8,"White Non-Hispanic",2017,"2017",120813,3484.9999999999995,"Prince William County, VA","05000US51153","prince-william-county-va"
0,"Total",2017,"2017",83993,10386,"York County, VA","05000US51199","york-county-va"
8,"White Non-Hispanic",2017,"2017",65590,4280,"Bedford County, VA","05000US51019","bedford-county-va"
2,"Black",2017,"2017",29502,7969.000000000001,"Roanoke city, VA","05000US51770","roanoke-city-va"
9,"Hispanic",2017,"2017",52572,8033,"Alexandria city, VA","05000US51510","alexandria-city-va"
0,"Total",2017,"2017",72586,2324,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
4,"Asian",2017,"2017",102453,13303,"Prince William County, VA","05000US51153","prince-william-county-va"
2,"Black",2017,"2017",55284,15096.999999999998,"Suffolk city, VA","05000US51800","suffolk-city-va"
4,"Asian",2017,"2017",25885,15108,"Montgomery County, VA","05000US51121","montgomery-county-va"
8,"White Non-Hispanic",2017,"2017",61064,7201,"Montgomery County, VA","05000US51121","montgomery-county-va"
8,"White Non-Hispanic",2017,"2017",90795,3678.0000000000005,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
0,"Total",2017,"2017",100530,2853,"Alexandria city, VA","05000US51510","alexandria-city-va"
2,"Black",2017,"2017",52681,5155,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
4,"Asian",2017,"2017",161231,11559,"Loudoun County, VA","05000US51107","loudoun-county-va"
3,"Native American",2017,"2017",122807,102836,"Arlington County, VA","05000US51013","arlington-county-va"
8,"White Non-Hispanic",2017,"2017",136189,2581,"Fairfax County, VA","05000US51059","fairfax-county-va"
3,"Native American",2017,"2017",61054,32362,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
9,"Hispanic",2017,"2017",81912,4609,"Prince William County, VA","05000US51153","prince-william-county-va"
0,"Total",2017,"2017",70277,4682,"Suffolk city, VA","05000US51800","suffolk-city-va"
0,"Total",2017,"2017",76629,4106,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
3,"Native American",2017,"2017",66339,23584,"Fairfax County, VA","05000US51059","fairfax-county-va"
4,"Asian",2017,"2017",93577,8344,"Henrico County, VA","05000US51087","henrico-county-va"
9,"Hispanic",2017,"2017",40889,15285.000000000002,"Roanoke County, VA","05000US51161","roanoke-county-va"
8,"White Non-Hispanic",2017,"2017",142213,6360,"Loudoun County, VA","05000US51107","loudoun-county-va"
9,"Hispanic",2017,"2017",92324,31875,"York County, VA","05000US51199","york-county-va"
3,"Native American",2017,"2017",51422,8256,"Henrico County, VA","05000US51087","henrico-county-va"
0,"Total",2017,"2017",43799,3511.0000000000005,"Roanoke city, VA","05000US51770","roanoke-city-va"
4,"Asian",2017,"2017",127224,23941,"Hanover County, VA","05000US51085","hanover-county-va"
3,"Native American",2017,"2017",94722,50658,"Loudoun County, VA","05000US51107","loudoun-county-va"
4,"Asian",2017,"2017",66849,42308,"Frederick County, VA","05000US51069","frederick-county-va"
0,"Total",2017,"2017",46261,2332,"Richmond city, VA","05000US51760","richmond-city-va"
8,"White Non-Hispanic",2017,"2017",99081,7022.000000000001,"Fauquier County, VA","05000US51061","fauquier-county-va"
3,"Native American",2017,"2017",61208,30785,"Prince William County, VA","05000US51153","prince-william-county-va"
0,"Total",2017,"2017",54062,4246,"Hampton city, VA","05000US51650","hampton-city-va"
4,"Asian",2017,"2017",116621,9232,"Fairfax County, VA","05000US51059","fairfax-county-va"
8,"White Non-Hispanic",2017,"2017",92727,8168.999999999999,"James City County, VA","05000US51095","james-city-county-va"
8,"White Non-Hispanic",2017,"2017",77174,9665,"Frederick County, VA","05000US51069","frederick-county-va"
4,"Asian",2017,"2017",96011,28550,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
0,"Total",2017,"2017",50242,3880.0000000000005,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
0,"Total",2017,"2017",45239,5158,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
3,"Native American",2017,"2017",50290,30797,"Norfolk city, VA","05000US51710","norfolk-city-va"
9,"Hispanic",2017,"2017",85752,21868,"Stafford County, VA","05000US51179","stafford-county-va"
4,"Asian",2017,"2017",160083,105878,"Augusta County, VA","05000US51015","augusta-county-va"
3,"Native American",2017,"2017",66464,40259,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
9,"Hispanic",2017,"2017",92099,19283,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
4,"Asian",2017,"2017",102214,15300.000000000002,"Arlington County, VA","05000US51013","arlington-county-va"
3,"Native American",2017,"2017",77163,22409,"Richmond city, VA","05000US51760","richmond-city-va"
0,"Total",2017,"2017",49445,2567,"Norfolk city, VA","05000US51710","norfolk-city-va"
8,"White Non-Hispanic",2017,"2017",77130,4379,"Henrico County, VA","05000US51087","henrico-county-va"
8,"White Non-Hispanic",2017,"2017",88958,4081.9999999999995,"Hanover County, VA","05000US51085","hanover-county-va"
0,"Total",2017,"2017",49716,2824,"Newport News city, VA","05000US51700","newport-news-city-va"
1,"White",2017,"2017",94288,6090,"York County, VA","05000US51199","york-county-va"
4,"Asian",2017,"2017",81019,62245,"Albemarle County, VA","05000US51003","albemarle-county-va"
0,"Total",2016,"2016",71975,6336,"Albemarle County, VA","05000US51003","albemarle-county-va"
9,"Hispanic",2016,"2016",73122,24198,"Stafford County, VA","05000US51179","stafford-county-va"
0,"Total",2016,"2016",46467,1944,"Norfolk city, VA","05000US51710","norfolk-city-va"
4,"Asian",2016,"2016",100251,27591.999999999996,"Arlington County, VA","05000US51013","arlington-county-va"
3,"Native American",2016,"2016",33119,19575,"Richmond city, VA","05000US51760","richmond-city-va"
0,"Total",2016,"2016",50524,2354,"Newport News city, VA","05000US51700","newport-news-city-va"
3,"Native American",2016,"2016",122150,121805,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
8,"White Non-Hispanic",2016,"2016",84579,5133,"Hanover County, VA","05000US51085","hanover-county-va"
0,"Total",2016,"2016",48516,4409,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
3,"Native American",2016,"2016",89115,43199,"Norfolk city, VA","05000US51710","norfolk-city-va"
4,"Asian",2016,"2016",102748,46661,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
9,"Hispanic",2016,"2016",79379,13316,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
0,"Total",2016,"2016",41264,4948,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
8,"White Non-Hispanic",2016,"2016",91481,11544,"James City County, VA","05000US51095","james-city-county-va"
8,"White Non-Hispanic",2016,"2016",74067,9148,"Frederick County, VA","05000US51069","frederick-county-va"
4,"Asian",2016,"2016",107616,6521,"Fairfax County, VA","05000US51059","fairfax-county-va"
3,"Native American",2016,"2016",75772,10350,"Roanoke County, VA","05000US51161","roanoke-county-va"
9,"Hispanic",2016,"2016",128090,48699,"York County, VA","05000US51199","york-county-va"
0,"Total",2016,"2016",42373,3433.9999999999995,"Richmond city, VA","05000US51760","richmond-city-va"
4,"Asian",2016,"2016",123400,9003,"Fauquier County, VA","05000US51061","fauquier-county-va"
3,"Native American",2016,"2016",167617,157621,"Prince William County, VA","05000US51153","prince-william-county-va"
4,"Asian",2016,"2016",155584,98599,"Frederick County, VA","05000US51069","frederick-county-va"
0,"Total",2016,"2016",37044,3006,"Roanoke city, VA","05000US51770","roanoke-city-va"
8,"White Non-Hispanic",2016,"2016",100828,19150,"Fauquier County, VA","05000US51061","fauquier-county-va"
4,"Asian",2016,"2016",59907,34400,"Hanover County, VA","05000US51085","hanover-county-va"
8,"White Non-Hispanic",2016,"2016",137210,6594,"Loudoun County, VA","05000US51107","loudoun-county-va"
0,"Total",2016,"2016",50435,2213,"Hampton city, VA","05000US51650","hampton-city-va"
3,"Native American",2016,"2016",31458,13614,"Henrico County, VA","05000US51087","henrico-county-va"
4,"Asian",2016,"2016",95255,9588,"Henrico County, VA","05000US51087","henrico-county-va"
0,"Total",2016,"2016",66669,5806,"Suffolk city, VA","05000US51800","suffolk-city-va"
3,"Native American",2016,"2016",61513,24824,"Fairfax County, VA","05000US51059","fairfax-county-va"
3,"Native American",2016,"2016",40142,11799,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
0,"Total",2016,"2016",72928,4369,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
8,"White Non-Hispanic",2016,"2016",134874,3825.0000000000005,"Fairfax County, VA","05000US51059","fairfax-county-va"
4,"Asian",2016,"2016",169699,15412,"Loudoun County, VA","05000US51107","loudoun-county-va"
9,"Hispanic",2016,"2016",66619,8026.999999999999,"Prince William County, VA","05000US51153","prince-william-county-va"
9,"Hispanic",2016,"2016",50341,18804,"Alexandria city, VA","05000US51510","alexandria-city-va"
2,"Black",2016,"2016",57160,3867,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
8,"White Non-Hispanic",2016,"2016",59211,8172,"Montgomery County, VA","05000US51121","montgomery-county-va"
0,"Total",2016,"2016",71117,2228,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
8,"White Non-Hispanic",2016,"2016",81251,2408,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
4,"Asian",2016,"2016",94522,14522,"Prince William County, VA","05000US51153","prince-william-county-va"
2,"Black",2016,"2016",55275,7153,"Suffolk city, VA","05000US51800","suffolk-city-va"
0,"Total",2016,"2016",87920,4411,"Alexandria city, VA","05000US51510","alexandria-city-va"
1,"White",2016,"2016",76535,7786,"Albemarle County, VA","05000US51003","albemarle-county-va"
2,"Black",2016,"2016",27110,6835.000000000001,"Roanoke city, VA","05000US51770","roanoke-city-va"
4,"Asian",2016,"2016",60253,8536,"Roanoke County, VA","05000US51161","roanoke-county-va"
8,"White Non-Hispanic",2016,"2016",113361,4318,"Prince William County, VA","05000US51153","prince-william-county-va"
8,"White Non-Hispanic",2016,"2016",58790,8397,"Bedford County, VA","05000US51019","bedford-county-va"
4,"Asian",2016,"2016",38407,22052,"Rockingham County, VA","05000US51165","rockingham-county-va"
0,"Total",2016,"2016",89418,6349,"York County, VA","05000US51199","york-county-va"
4,"Asian",2016,"2016",48494,36587,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
2,"Black",2016,"2016",25355,2248,"Richmond city, VA","05000US51760","richmond-city-va"
1,"White",2016,"2016",122916,4381,"Arlington County, VA","05000US51013","arlington-county-va"
8,"White Non-Hispanic",2016,"2016",55333,5064,"Augusta County, VA","05000US51015","augusta-county-va"
4,"Asian",2016,"2016",82137,24043,"Stafford County, VA","05000US51179","stafford-county-va"
2,"Black",2016,"2016",37314,7470.999999999999,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
9,"Hispanic",2016,"2016",65282,14964,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
8,"White Non-Hispanic",2016,"2016",60716,6228,"Roanoke County, VA","05000US51161","roanoke-county-va"
4,"Asian",2016,"2016",84227,66949,"York County, VA","05000US51199","york-county-va"
0,"Total",2016,"2016",97484,9507,"Stafford County, VA","05000US51179","stafford-county-va"
2,"Black",2016,"2016",31996,3008,"Norfolk city, VA","05000US51710","norfolk-city-va"
8,"White Non-Hispanic",2016,"2016",125502,4352,"Arlington County, VA","05000US51013","arlington-county-va"
4,"Asian",2016,"2016",100443,11337,"Alexandria city, VA","05000US51510","alexandria-city-va"
9,"Hispanic",2016,"2016",92264,18797,"Loudoun County, VA","05000US51107","loudoun-county-va"
1,"White",2016,"2016",55527,5248,"Augusta County, VA","05000US51015","augusta-county-va"
2,"Black",2016,"2016",39850,2539,"Newport News city, VA","05000US51700","newport-news-city-va"
4,"Asian",2016,"2016",111606,58219.00000000001,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
8,"White Non-Hispanic",2016,"2016",58909,4569,"Rockingham County, VA","05000US51165","rockingham-county-va"
0,"Total",2016,"2016",81146,2243,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
2,"Black",2016,"2016",31043,3772,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
8,"White Non-Hispanic",2016,"2016",77057,9330,"Albemarle County, VA","05000US51003","albemarle-county-va"
4,"Asian",2016,"2016",48135,28613,"Hampton city, VA","05000US51650","hampton-city-va"
1,"White",2016,"2016",59141,8125,"Bedford County, VA","05000US51019","bedford-county-va"
9,"Hispanic",2016,"2016",54706,21850,"Hampton city, VA","05000US51650","hampton-city-va"
2,"Black",2016,"2016",47086,5246,"Hampton city, VA","05000US51650","hampton-city-va"
8,"White Non-Hispanic",2016,"2016",86038,5192,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
0,"Total",2016,"2016",57755,4966,"Rockingham County, VA","05000US51165","rockingham-county-va"
2,"Black",2016,"2016",60655,8187,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
4,"Asian",2016,"2016",42207,26958,"Newport News city, VA","05000US51700","newport-news-city-va"
9,"Hispanic",2016,"2016",83661,33146,"James City County, VA","05000US51095","james-city-county-va"
1,"White",2016,"2016",78921,3398.9999999999995,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
7,"Two Or More",2016,"2016",67931,9942,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
4,"Asian",2016,"2016",62463,12226,"Norfolk city, VA","05000US51710","norfolk-city-va"
2,"Black",2016,"2016",52416,7784,"Alexandria city, VA","05000US51510","alexandria-city-va"
8,"White Non-Hispanic",2016,"2016",101657,9594,"Stafford County, VA","05000US51179","stafford-county-va"
0,"Total",2016,"2016",60454,5243,"Roanoke County, VA","05000US51161","roanoke-county-va"
2,"Black",2016,"2016",67182,24336,"York County, VA","05000US51199","york-county-va"
1,"White",2016,"2016",128407,3192,"Fairfax County, VA","05000US51059","fairfax-county-va"
4,"Asian",2016,"2016",51396,23237,"Richmond city, VA","05000US51760","richmond-city-va"
2,"Black",2016,"2016",110993,13823,"Stafford County, VA","05000US51179","stafford-county-va"
0,"Total",2016,"2016",97986,3205,"Prince William County, VA","05000US51153","prince-william-county-va"
4,"Asian",2016,"2016",47279,9936,"Roanoke city, VA","05000US51770","roanoke-city-va"
8,"White Non-Hispanic",2016,"2016",94034,6759,"York County, VA","05000US51199","york-county-va"
9,"Hispanic",2016,"2016",43239,15203,"Newport News city, VA","05000US51700","newport-news-city-va"
2,"Black",2016,"2016",62685,11066,"Spotsylvania County, VA","05000US51177","spotsylvania-county-va"
4,"Asian",2016,"2016",90156,48391,"Suffolk city, VA","05000US51800","suffolk-city-va"
9,"Hispanic",2016,"2016",42695,16026,"Henrico County, VA","05000US51087","henrico-county-va"
1,"White",2016,"2016",96250,19091,"Fauquier County, VA","05000US51061","fauquier-county-va"
7,"Two Or More",2016,"2016",24570,14975,"Richmond city, VA","05000US51760","richmond-city-va"
4,"Asian",2016,"2016",83905,12278,"Virginia Beach city, VA","05000US51810","virginia-beach-city-va"
2,"Black",2016,"2016",105009,97808,"Rockingham County, VA","05000US51165","rockingham-county-va"
0,"Total",2016,"2016",55706,8435,"Montgomery County, VA","05000US51121","montgomery-county-va"
8,"White Non-Hispanic",2016,"2016",116694,9720,"Alexandria city, VA","05000US51510","alexandria-city-va"
5,"Pacific Islander",2016,"2016",58420,53205,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
2,"Black",2016,"2016",70262,27525,"Roanoke County, VA","05000US51161","roanoke-county-va"
7,"Two Or More",2016,"2016",26560,7917.000000000001,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
8,"White Non-Hispanic",2016,"2016",74492,3471,"Henrico County, VA","05000US51087","henrico-county-va"
2,"Black",2016,"2016",92497,5895,"Prince William County, VA","05000US51153","prince-william-county-va"
5,"Pacific Islander",2016,"2016",61832,60747,"Prince William County, VA","05000US51153","prince-william-county-va"
0,"Total",2016,"2016",134464,4862,"Loudoun County, VA","05000US51107","loudoun-county-va"
8,"White Non-Hispanic",2016,"2016",78157,4390,"Chesapeake city, VA","05000US51550","chesapeake-city-va"
7,"Two Or More",2016,"2016",42258,25441,"Norfolk city, VA","05000US51710","norfolk-city-va"
6,"Other",2016,"2016",33644,10193,"Albemarle County, VA","05000US51003","albemarle-county-va"
1,"White",2016,"2016",70628,7470.999999999999,"Frederick County, VA","05000US51069","frederick-county-va"
6,"Other",2016,"2016",36090,13928,"Arlington County, VA","05000US51013","arlington-county-va"
9,"Hispanic",2016,"2016",95371,69470,"Hanover County, VA","05000US51085","hanover-county-va"
9,"Hispanic",2016,"2016",42041,3856,"Norfolk city, VA","05000US51710","norfolk-city-va"
2,"Black",2016,"2016",119762,17384,"Loudoun County, VA","05000US51107","loudoun-county-va"
8,"White Non-Hispanic",2016,"2016",51590,2260,"Hampton city, VA","05000US51650","hampton-city-va"
6,"Other",2016,"2016",60400,30143.999999999996,"Chesterfield County, VA","05000US51041","chesterfield-county-va"
1,"White",2016,"2016",84637,5164,"Hanover County, VA","05000US51085","hanover-county-va"
0,"Total",2016,"2016",83455,6845.000000000001,"James City County, VA","05000US51095","james-city-county-va"
7,"Two Or More",2016,"2016",49482,13663,"Newport News city, VA","05000US51700","newport-news-city-va"
6,"Other",2016,"2016",65649,20075,"Fairfax County, VA","05000US51059","fairfax-county-va"
2,"Black",2016,"2016",41905,14694,"James City County, VA","05000US51095","james-city-county-va"
2,"Black",2016,"2016",51521,7448.000000000001,"Henrico County, VA","05000US51087","henrico-county-va"
8,"White Non-Hispanic",2016,"2016",47086,3369.0000000000005,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
1,"White",2016,"2016",72460,2708,"Henrico County, VA","05000US51087","henrico-county-va"
7,"Two Or More",2016,"2016",57560,42355,"Lynchburg city, VA","05000US51680","lynchburg-city-va"
6,"Other",2016,"2016",25822,9069,"Henrico County, VA","05000US51087","henrico-county-va"
2,"Black",2016,"2016",64605,21430,"Hanover County, VA","05000US51085","hanover-county-va"
0,"Total",2016,"2016",66337,3541.0000000000005,"Henrico County, VA","05000US51087","henrico-county-va"
9,"Hispanic",2016,"2016",41389,9479,"Portsmouth city, VA","05000US51740","portsmouth-city-va"
9,"Hispanic",2016,"2016",61766,1946,"Frederick County, VA","05000US51069","frederick-county-va"
6,"Other",2016,"2016",86617,27498,"Loudoun County, VA","05000US51107","loudoun-county-va"
8,"White Non-Hispanic",2016,"2016",62413,2714,"Newport News city, VA","05000US51700","newport-news-city-va"
1,"White",2016,"2016",90231,9536,"James City County, VA","05000US51095","james-city-county-va"
0,"Total",2016,"2016",83135,4739,"Hanover County, VA","05000US51085","hanover-county-va"
7,"Two Or More",2016,"2016",69944,17622,"Hampton city, VA","05000US51650","hampton-city-va"
6,"Other",2016,"2016",59670,17759,"Prince William County, VA","05000US51153","prince-william-county-va"
2,"Black",2016,"2016",88402,30229,"Fauquier County, VA","05000US51061","fauquier-county-va"
2,"Black",2016,"2016",85362,6270,"Fairfax County, VA","05000US51059","fairfax-county-va"
8,"White Non-Hispanic",2016,"2016",60977,2550,"Norfolk city, VA","05000US51710","norfolk-city-va"
